"time per 12 hours","events.classifications.keyword: Descending","Number of audio clips"
"2024-06-17 12:00","Likely_airplane",352
"2024-06-17 12:00",Unknown,302
"2024-06-17 12:00","Likely_light",287
"2024-06-17 12:00","Likely_frogs",264
"2024-06-17 12:00",Truck,232
"2024-06-17 12:00","Likely_piston",226
"2024-06-17 12:00","Keyboard_typing",199
"2024-06-17 12:00",Frogs,159
"2024-06-17 12:00",Rain,135
"2024-06-17 12:00",Voices,123
"2024-06-17 12:00","Likely_cars",101
"2024-06-17 12:00","Alarm_siren",99
"2024-06-17 12:00","Likely_car_revving",87
"2024-06-17 12:00",Birds,81
"2024-06-17 12:00",Piston,81
"2024-06-17 12:00","Likely_birds",78
"2024-06-17 12:00",Light,77
"2024-06-17 12:00",Fireworks,72
"2024-06-17 12:00",Knocking,68
"2024-06-17 12:00","Dog_bark",65
"2024-06-17 12:00","Likely_dog_bark",64
"2024-06-17 12:00","Likely_jet",63
"2024-06-17 12:00",Vehicles,60
"2024-06-17 12:00","Likely_vehicles",46
"2024-06-17 12:00","Likely_rain",42
"2024-06-17 12:00","Mouse_click",36
"2024-06-17 12:00",Sneeze,34
"2024-06-17 12:00","Likely_13.5km",32
"2024-06-17 12:00","Likely_car_passing",32
"2024-06-17 12:00",Train,29
"2024-06-17 12:00","Likely_train",27
"2024-06-17 12:00","Likely_medium",26
"2024-06-17 12:00",Cars,21
"2024-06-17 12:00",Cough,21
"2024-06-17 12:00",Clap,20
"2024-06-17 12:00",Jet,20
"2024-06-17 12:00","Likely_car_horn",19
"2024-06-17 12:00",Door,18
"2024-06-17 12:00","Likely_0.5km",17
"2024-06-17 12:00","Likely_idling",17
"2024-06-17 12:00","Car_revving",14
"2024-06-17 12:00",Snap,14
"2024-06-17 12:00",Laughing,13
"2024-06-17 12:00","Likely_dishes",13
"2024-06-17 12:00","Likely_siren",13
"2024-06-17 12:00","Car_horn",11
"2024-06-18 00:00",Noise,"2,627"
"2024-06-18 00:00","Keyboard_typing","1,293"
"2024-06-18 00:00","Likely_noise",610
"2024-06-18 00:00","Mouse_click",371
"2024-06-18 00:00","Likely_frogs",291
"2024-06-18 00:00",Truck,232
"2024-06-18 00:00","Likely_airplane",224
"2024-06-18 00:00",Airplane,209
"2024-06-18 00:00",Unknown,198
"2024-06-18 00:00",Frogs,195
"2024-06-18 00:00",Door,162
"2024-06-18 00:00","Likely_light",161
"2024-06-18 00:00",Vehicles,130
"2024-06-18 00:00","Likely_piston",120
"2024-06-18 00:00",Train,115
"2024-06-18 00:00",Birds,94
"2024-06-18 00:00",Rain,88
"2024-06-18 00:00","Alarm_siren",81
"2024-06-18 00:00","Likely_cars",81
"2024-06-18 00:00","Likely_birds",76
"2024-06-18 00:00",Fireworks,75
"2024-06-18 00:00",Voices,72
"2024-06-18 00:00","Likely_car_revving",63
"2024-06-18 00:00","Likely_vehicles",45
"2024-06-18 00:00",Piston,43
"2024-06-18 00:00","Likely_rain",38
"2024-06-18 00:00",Clap,35
"2024-06-18 00:00",Light,35
"2024-06-18 00:00","Jet_aircraft",34
"2024-06-18 00:00","Likely_dog_bark",34
"2024-06-18 00:00","Likely_car_passing",31
"2024-06-18 00:00",Crinkle,30
"2024-06-18 00:00","Likely_jet",30
"2024-06-18 00:00",Sneeze,22
"2024-06-18 00:00",Cough,21
"2024-06-18 00:00","Dog_bark",21
"2024-06-18 00:00",Knocking,20
"2024-06-18 00:00","Likely_0.5km",20
"2024-06-18 00:00","Likely_train",18
"2024-06-18 00:00",Cars,15
"2024-06-18 00:00","Likely_13.5km",15
"2024-06-18 00:00",Keys,14
"2024-06-18 00:00",Uav,14
"2024-06-18 00:00",Beeping,13
"2024-06-18 00:00","Car_revving",13
"2024-06-18 00:00",Snap,13
"2024-06-18 00:00","Likely_truck",10
"2024-06-18 00:00",Jet,9
"2024-06-18 00:00","Likely_dishes",5
"2024-06-18 00:00","Likely_idling",5
"2024-06-18 12:00",Noise,"3,243"
"2024-06-18 12:00","Likely_noise","1,040"
"2024-06-18 12:00","Keyboard_typing",987
"2024-06-18 12:00","Likely_frogs",543
"2024-06-18 12:00",Voices,469
"2024-06-18 12:00",Rain,467
"2024-06-18 12:00",Unknown,381
"2024-06-18 12:00",Frogs,373
"2024-06-18 12:00","Mouse_click",373
"2024-06-18 12:00","Likely_rain",313
"2024-06-18 12:00",Truck,266
"2024-06-18 12:00",Knocking,256
"2024-06-18 12:00",Fireworks,235
"2024-06-18 12:00","Likely_airplane",202
"2024-06-18 12:00",Door,197
"2024-06-18 12:00",Sneeze,197
"2024-06-18 12:00",Train,188
"2024-06-18 12:00",Cough,180
"2024-06-18 12:00",Birds,175
"2024-06-18 12:00",Airplane,173
"2024-06-18 12:00",Crinkle,136
"2024-06-18 12:00","Alarm_siren",132
"2024-06-18 12:00","Likely_light",128
"2024-06-18 12:00","Jet_aircraft",123
"2024-06-18 12:00","Likely_birds",115
"2024-06-18 12:00","Likely_piston",101
"2024-06-18 12:00",Vehicles,88
"2024-06-18 12:00",Clap,70
"2024-06-18 12:00",Snap,67
"2024-06-18 12:00","Likely_cars",64
"2024-06-18 12:00","Likely_vehicles",61
"2024-06-18 12:00","Likely_car_revving",60
"2024-06-18 12:00",Piston,58
"2024-06-18 12:00",Light,56
"2024-06-18 12:00","Likely_jet",47
"2024-06-18 12:00","Likely_dog_bark",37
"2024-06-18 12:00",Keys,36
"2024-06-18 12:00","Likely_train",35
"2024-06-18 12:00","Likely_alarm",34
"2024-06-18 12:00",Laughing,30
"2024-06-18 12:00","Likely_dishes",29
"2024-06-18 12:00","Likely_13.5km",28
"2024-06-18 12:00","Dog_bark",27
"2024-06-18 12:00","Likely_car_passing",23
"2024-06-18 12:00",Uav,20
"2024-06-18 12:00","Likely_thunder",19
"2024-06-18 12:00",Cars,18
"2024-06-18 12:00",Jet,18
"2024-06-18 12:00",Beeping,14
"2024-06-18 12:00","Car_revving",14
"2024-06-19 00:00",Noise,905
"2024-06-19 00:00","Likely_noise",269
"2024-06-19 00:00","Likely_alarm",185
"2024-06-19 00:00",Unknown,110
"2024-06-19 00:00","Likely_frogs",99
"2024-06-19 00:00","Keyboard_typing",92
"2024-06-19 00:00",Clap,84
"2024-06-19 00:00",Voices,83
"2024-06-19 00:00",Alarm,73
"2024-06-19 00:00",Frogs,68
"2024-06-19 00:00","Likely_airplane",57
"2024-06-19 00:00","Likely_light",57
"2024-06-19 00:00",Train,54
"2024-06-19 00:00","Likely_piston",50
"2024-06-19 00:00",Rain,44
"2024-06-19 00:00","Likely_rain",42
"2024-06-19 00:00","Likely_birds",41
"2024-06-19 00:00",Sneeze,40
"2024-06-19 00:00",Cough,39
"2024-06-19 00:00","Likely_train",34
"2024-06-19 00:00",Airplane,31
"2024-06-19 00:00","Alarm_siren",25
"2024-06-19 00:00",Fireworks,24
"2024-06-19 00:00","Likely_car_revving",23
"2024-06-19 00:00","Likely_cars",23
"2024-06-19 00:00",Birds,22
"2024-06-19 00:00",Piston,22
"2024-06-19 00:00",Knocking,21
"2024-06-19 00:00",Laughing,21
"2024-06-19 00:00",Door,18
"2024-06-19 00:00","Likely_vehicles",18
"2024-06-19 00:00",Light,17
"2024-06-19 00:00","Likely_13.5km",17
"2024-06-19 00:00","Mouse_click",16
"2024-06-19 00:00",Snap,16
"2024-06-19 00:00",Truck,14
"2024-06-19 00:00","Jet_aircraft",10
"2024-06-19 00:00","Likely_car_passing",10
"2024-06-19 00:00",Cars,9
"2024-06-19 00:00",Vehicles,9
"2024-06-19 00:00","Likely_jet",8
"2024-06-19 00:00","Likely_car_horn",6
"2024-06-19 00:00","Dog_bark",5
"2024-06-19 00:00","Likely_dog_bark",5
"2024-06-19 00:00",Crinkle,4
"2024-06-19 00:00",Jet,3
"2024-06-19 00:00","Likely_lawnmower",3
"2024-06-19 00:00","Likely_medium",3
"2024-06-19 00:00","13.5km",2
"2024-06-19 00:00",Beeping,2
"2024-06-19 12:00",Noise,625
"2024-06-19 12:00","Likely_noise",81
"2024-06-19 12:00","Likely_light",40
"2024-06-19 12:00","Likely_airplane",39
"2024-06-19 12:00",Airplane,36
"2024-06-19 12:00",Unknown,30
"2024-06-19 12:00","Likely_piston",29
"2024-06-19 12:00","Likely_car_revving",25
"2024-06-19 12:00","Likely_cars",14
"2024-06-19 12:00",Train,12
"2024-06-19 12:00","Likely_jet",8
"2024-06-19 12:00","Likely_train",8
"2024-06-19 12:00","Likely_vehicles",8
"2024-06-19 12:00",Cars,7
"2024-06-19 12:00",Vehicles,6
"2024-06-19 12:00","Car_revving",5
"2024-06-19 12:00","Likely_car_horn",3
"2024-06-19 12:00","Likely_knocking",3
"2024-06-19 12:00","Likely_medium",2
"2024-06-19 12:00","Dog_bark",1
"2024-06-19 12:00",Knocking,1
"2024-06-19 12:00","Likely_3.0km",1
"2024-06-19 12:00","Likely_car_passing",1
"2024-06-19 12:00","Likely_door",1
"2024-06-19 12:00","Likely_siren",1
"2024-06-19 12:00","Likely_thunder",1
"2024-06-19 12:00","Likely_voices",1
"2024-06-19 12:00",Rain,1
"2024-06-20 00:00",Noise,"1,116"
"2024-06-20 00:00","Likely_noise",545
"2024-06-20 00:00","Likely_frogs",241
"2024-06-20 00:00","Likely_airplane",233
"2024-06-20 00:00",Airplane,231
"2024-06-20 00:00",Unknown,231
"2024-06-20 00:00",Birds,197
"2024-06-20 00:00",Frogs,150
"2024-06-20 00:00","Likely_light",150
"2024-06-20 00:00","Likely_birds",139
"2024-06-20 00:00","Likely_cars",116
"2024-06-20 00:00","Likely_car_revving",108
"2024-06-20 00:00","Likely_piston",102
"2024-06-20 00:00","Likely_vehicles",62
"2024-06-20 00:00","Likely_jet",35
"2024-06-20 00:00","Likely_dog_bark",34
"2024-06-20 00:00","Likely_rain",24
"2024-06-20 00:00",Train,24
"2024-06-20 00:00",Cars,23
"2024-06-20 00:00",Vehicles,23
"2024-06-20 00:00","Likely_car_passing",22
"2024-06-20 00:00","Car_revving",19
"2024-06-20 00:00","Likely_0.5km",16
"2024-06-20 00:00",Rain,13
"2024-06-20 00:00","Dog_bark",12
"2024-06-20 00:00",Jet,12
"2024-06-20 00:00","Likely_dishes",11
"2024-06-20 00:00","Likely_idling",10
"2024-06-20 00:00",Light,9
"2024-06-20 00:00","Likely_car_horn",9
"2024-06-20 00:00","Likely_medium",9
"2024-06-20 00:00","Likely_lawnmower",8
"2024-06-20 00:00","Likely_train",8
"2024-06-20 00:00",Dishes,7
"2024-06-20 00:00",Voices,7
"2024-06-20 00:00",Lawnmower,6
"2024-06-20 00:00",Piston,5
"2024-06-20 00:00","Car_horn",3
"2024-06-20 00:00","Car_passing",3
"2024-06-20 00:00","Likely_1.0km",3
"2024-06-20 00:00","Likely_1.5km",3
"2024-06-20 00:00",Idling,2
"2024-06-20 00:00","Likely_2.0km",2
"2024-06-20 00:00","Likely_beeping",2
"2024-06-20 00:00","Likely_clap",2
"2024-06-20 00:00","Likely_door",2
"2024-06-20 00:00","Likely_mouse_click",2
"2024-06-20 00:00","Likely_siren",2
"2024-06-20 00:00","Likely_truck",2
"2024-06-20 00:00","Likely_whistle",2
"2024-06-20 12:00",Noise,"1,279"
"2024-06-20 12:00","Likely_noise",830
"2024-06-20 12:00",Unknown,438
"2024-06-20 12:00",Airplane,402
"2024-06-20 12:00","Likely_airplane",383
"2024-06-20 12:00","Likely_light",309
"2024-06-20 12:00","Likely_frogs",283
"2024-06-20 12:00",Birds,222
"2024-06-20 12:00","Likely_piston",217
"2024-06-20 12:00","Likely_cars",161
"2024-06-20 12:00","Likely_car_revving",156
"2024-06-20 12:00",Frogs,133
"2024-06-20 12:00","Likely_birds",124
"2024-06-20 12:00","Likely_vehicles",95
"2024-06-20 12:00","Likely_jet",62
"2024-06-20 12:00","Likely_car_passing",60
"2024-06-20 12:00",Cars,55
"2024-06-20 12:00",Piston,54
"2024-06-20 12:00",Light,50
"2024-06-20 12:00","Likely_rain",49
"2024-06-20 12:00","Likely_dog_bark",48
"2024-06-20 12:00",Vehicles,47
"2024-06-20 12:00","Likely_alarm",46
"2024-06-20 12:00",Rain,43
"2024-06-20 12:00",Train,26
"2024-06-20 12:00","Likely_0.5km",25
"2024-06-20 12:00","Likely_train",25
"2024-06-20 12:00","Car_revving",23
"2024-06-20 12:00",Jet,23
"2024-06-20 12:00","Likely_medium",23
"2024-06-20 12:00","Likely_insects",22
"2024-06-20 12:00","Dog_bark",20
"2024-06-20 12:00",Alarm,18
"2024-06-20 12:00","Likely_13.5km",18
"2024-06-20 12:00","Likely_idling",12
"2024-06-20 12:00",Siren,12
"2024-06-20 12:00","Alarm_siren",11
"2024-06-20 12:00",Voices,10
"2024-06-20 12:00","Likely_siren",8
"2024-06-20 12:00","Car_passing",6
"2024-06-20 12:00","Likely_alarm_siren",6
"2024-06-20 12:00","Likely_mouse_click",6
"2024-06-20 12:00","Likely_thunder",6
"2024-06-20 12:00","Likely_fireworks",5
"2024-06-20 12:00","Likely_truck",5
"2024-06-20 12:00","Car_horn",4
"2024-06-20 12:00","Likely_car_horn",4
"2024-06-20 12:00","Likely_lawnmower",4
"2024-06-20 12:00","Likely_whistle",4
"2024-06-20 12:00",Thunder,4
"2024-06-21 00:00","Likely_noise","1,138"
"2024-06-21 00:00",Unknown,966
"2024-06-21 00:00",Noise,891
"2024-06-21 00:00","Likely_frogs",881
"2024-06-21 00:00","Likely_insects",255
"2024-06-21 00:00",Frogs,240
"2024-06-21 00:00","Likely_airplane",135
"2024-06-21 00:00",Birds,116
"2024-06-21 00:00",Airplane,113
"2024-06-21 00:00","Likely_car_revving",96
"2024-06-21 00:00","Likely_light",96
"2024-06-21 00:00","Likely_birds",92
"2024-06-21 00:00","Likely_cars",76
"2024-06-21 00:00","Likely_piston",76
"2024-06-21 00:00","Likely_vehicles",51
"2024-06-21 00:00",Rain,49
"2024-06-21 00:00","Likely_jet",43
"2024-06-21 00:00","Likely_rain",43
"2024-06-21 00:00",Train,35
"2024-06-21 00:00",Cars,30
"2024-06-21 00:00","Likely_train",25
"2024-06-21 00:00",Vehicles,23
"2024-06-21 00:00","Likely_car_passing",22
"2024-06-21 00:00","Likely_dishes",20
"2024-06-21 00:00",Jet,19
"2024-06-21 00:00",Insects,14
"2024-06-21 00:00",Dishes,13
"2024-06-21 00:00","Likely_medium",13
"2024-06-21 00:00","Car_revving",9
"2024-06-21 00:00","Likely_whistle",9
"2024-06-21 00:00","Likely_alarm_siren",7
"2024-06-21 00:00","Car_passing",6
"2024-06-21 00:00","Likely_dog_bark",6
"2024-06-21 00:00","Dog_bark",4
"2024-06-21 00:00","Likely_0.5km",4
"2024-06-21 00:00","Likely_beeping",4
"2024-06-21 00:00","Likely_idling",4
"2024-06-21 00:00","Likely_lawnmower",4
"2024-06-21 00:00","Likely_music",4
"2024-06-21 00:00",Piston,4
"2024-06-21 00:00","Alarm_siren",3
"2024-06-21 00:00","Likely_siren",3
"2024-06-21 00:00","Likely_truck",3
"2024-06-21 00:00",Siren,3
"2024-06-21 00:00",Voices,3
"2024-06-21 00:00",Light,2
"2024-06-21 00:00","Likely_clap",2
"2024-06-21 00:00","Likely_snap",2
"2024-06-21 00:00","Likely_thunder",2
"2024-06-21 00:00",Beeping,1
"2024-06-21 12:00",Noise,"1,422"
"2024-06-21 12:00","Likely_noise",820
"2024-06-21 12:00",Airplane,480
"2024-06-21 12:00","Likely_airplane",415
"2024-06-21 12:00","Likely_light",365
"2024-06-21 12:00",Unknown,309
"2024-06-21 12:00","Likely_piston",297
"2024-06-21 12:00","Likely_frogs",161
"2024-06-21 12:00","Likely_car_revving",145
"2024-06-21 12:00",Birds,133
"2024-06-21 12:00","Likely_cars",131
"2024-06-21 12:00",Frogs,114
"2024-06-21 12:00","Likely_birds",105
"2024-06-21 12:00",Train,92
"2024-06-21 12:00","Likely_vehicles",84
"2024-06-21 12:00","Likely_jet",70
"2024-06-21 12:00","Likely_dog_bark",54
"2024-06-21 12:00","Jet_aircraft",46
"2024-06-21 12:00","Likely_rain",42
"2024-06-21 12:00","Likely_train",40
"2024-06-21 12:00","Likely_medium",37
"2024-06-21 12:00",Cars,35
"2024-06-21 12:00",Piston,35
"2024-06-21 12:00","Likely_thunder",34
"2024-06-21 12:00",Light,33
"2024-06-21 12:00",Rain,32
"2024-06-21 12:00",Voices,29
"2024-06-21 12:00","Dog_bark",25
"2024-06-21 12:00",Vehicles,23
"2024-06-21 12:00","Car_revving",22
"2024-06-21 12:00",Jet,22
"2024-06-21 12:00",Truck,22
"2024-06-21 12:00","Likely_car_passing",21
"2024-06-21 12:00","Likely_0.5km",20
"2024-06-21 12:00","Mouse_click",20
"2024-06-21 12:00","Likely_2.0km",17
"2024-06-21 12:00",Dishes,16
"2024-06-21 12:00","Likely_dishes",13
"2024-06-21 12:00","Alarm_siren",12
"2024-06-21 12:00",Fireworks,11
"2024-06-21 12:00","Likely_13.5km",11
"2024-06-21 12:00",Door,10
"2024-06-21 12:00","Likely_alarm_siren",10
"2024-06-21 12:00","Likely_idling",10
"2024-06-21 12:00",Siren,9
"2024-06-21 12:00","Likely_truck",8
"2024-06-21 12:00","Likely_music",7
"2024-06-21 12:00","Likely_siren",7
"2024-06-21 12:00","Likely_car_horn",6
"2024-06-21 12:00","Motor_noise",6
"2024-06-22 00:00",Noise,889
"2024-06-22 00:00","Likely_noise",385
"2024-06-22 00:00","Likely_airplane",206
"2024-06-22 00:00","Likely_light",180
"2024-06-22 00:00",Airplane,177
"2024-06-22 00:00","Likely_piston",151
"2024-06-22 00:00",Unknown,123
